stop,name_en,name_tc,name_sc,lat,long,data_timestamp
3889C01BE6A7BF26,CHAI KEK (TP187),寨乪 (TP187),寨乪 (TP187),22.442000,114.127799,
6FECC341F6134448,MA PO MEI (TP188),麻布尾　 (TP188),麻布尾　 (TP188),22.443680,114.129457,
D42A82ABE8C00558,SHUI WO (TP189),水窩 (TP189),水窝 (TP189),22.444813,114.131208,
81927FEBF3AF1AFD,PING LONG (TP190),坪朗 (TP190),坪朗 (TP190),22.446440,114.132859,
83363B1A7C100F96,SAN TONG (TP191),新塘 (TP191),新塘 (TP191),22.449109,114.135241,
78A272047C590D21,SAN TSUEN (TP192),新村 (TP192),新村 (TP192),22.450874,114.138025,
FCE4B9D70351B091,CHUNG UK TSUEN (TP193),鍾屋村 (TP193),钟屋村 (TP193),22.454138,114.140969,
90A92A87C0491478,FONG MA PO (LAM TSUEN WISHING TREE) (TP194),放馬莆(林村許願樹) (TP194),放马莆(林村许愿树) (TP194),22.455648,114.142316,
BCC83D8C953DC504,HANG HA PO (TP195),坑下甫 (TP195),坑下甫 (TP195),22.457446,114.144148,
DC6749D20ED5C948,KAU LIU HA (TP196),較寮下 (TP196),较寮下 (TP196),22.460006,114.145797,
BE5E07865E13374E,HONG LOK YUEN (TP225),康樂園 (TP225),康乐园 (TP225),22.461106,114.148464,
94236C65C84D8C17,SAM TO HANG (TP226),三渡坑 (TP226),三渡坑 (TP226),22.458370,114.150786,
4C82D99D0721ADE9,PARC VERSAILLES (TP227),帝欣苑 (TP227),帝欣苑 (TP227),22.454096,114.155863,
399EF919E10C7F33,TAI WO STATION (TP981),太和站 (TP981),太和站 (TP981),22.450873,114.161011,
56F79FB1FC157E22,TAI PO GOVERNMENT OFFICE BUILDING (TP611),大埔政府合署 (TP611),大埔政府合署 (TP611),22.450783,114.164431,
95B249916F323BD4,PING ON LANE TAI PO (TP612),大埔平安里 (TP612),大埔平安里 (TP612),22.452587,114.165432,
45628FA7B8D7C5D2,ON CHEUNG ROAD TAI PO (TP537),大埔安祥路 (TP537),大埔安祥路 (TP537),22.451613,114.167462,
13E458C819D90940,KWONG FUK ROAD BBI (Y1) (TP564),廣福道轉車站 (Y1) (TP564),广福道转车站 (Y1) (TP564),22.448685,114.166993,
A6D60802BD8DDED0,WAN TAU KOK LANE TAI PO (TP568),大埔運頭角里 (TP568),大埔运头角里 (TP568),22.447394,114.169932,
46604706EE6CC765,TAI PO MARKET STATION BUS TERMINUS (TP935),大埔墟站巴士總站 (TP935),大埔墟站巴士总站 (TP935),22.443620,114.169716,
7910B0EBDD33B71B,TAI PO MARKET STATION BUS TERMINUS (TP941),大埔墟站巴士總站 (TP941),大埔墟站巴士总站 (TP941),22.443672,114.169215,
56C003E99C21984A,TAI PO HUI MARKET (TP285),大埔墟街市 (TP285),大埔墟街市 (TP285),22.445994,114.167019,
6219234626AC9DD5,PO HEUNG STREET TAI PO (TP301),大埔寶鄉街 (TP301),大埔宝乡街 (TP301),22.448218,114.166325,
DA30F5393480B81D,KWONG FUK ROAD BBI - PO HEUNG BRIDGE (B3) (TP305),廣福道轉車站 - 寶鄉橋 (B3),广福道转车站 - 宝乡桥 (B3),22.449903,114.167006,
6716018C3EE42733,ON CHEUNG ROAD TAI PO (TP311),大埔安祥路 (TP311),大埔安祥路 (TP311),22.451779,114.167238,
1A0BF02F827F6A20,ON CHEE ROAD TAI PO (TP742),大埔安慈路 (TP742),大埔安慈路 (TP742),22.452495,114.165632,
CCC4773031BC0FD8,TAI WO PLAZA (TP336),太和廣場 (TP336),太和广场 (TP336),22.450735,114.160718,
2A86FE3FCDB9760B,PARC VERSAILLES (TP345),帝欣苑　 (TP345),帝欣苑　 (TP345),22.453987,114.155686,
5FCD0D727920EC65,HONG LOK YUEN (TP346),康樂園 (TP346),康乐园 (TP346),22.460648,114.148561,
0B786699889F0AEB,KAU LIU HA (TP141),較寮下 (TP141),较寮下 (TP141),22.459351,114.145609,
A53F6592C4173B4E,HANG HA PO (TP142),坑下甫 (TP142),坑下甫 (TP142),22.457393,114.144278,
A61CDC435D1C6C37,FONG MA PO (LAM TSUEN WISHING TREE) (TP143),放馬莆(林村許願樹) (TP143),放马莆(林村许愿树) (TP143),22.455513,114.142423,
B473A39CEDD5069D,CHUNG UK TSUEN (TP144),鍾屋村 (TP144),钟屋村 (TP144),22.453838,114.140798,
2A092A3FB143443A,SAN TSUEN (TP145),新村 (TP145),新村 (TP145),22.450567,114.137668,
BEEF3ECF24FF4F1A,SAN TONG (TP146),新塘 (TP146),新塘 (TP146),22.448946,114.135293,
A26AAC44AD49B9DB,PING LONG (TP147),坪朗 (TP147),坪朗 (TP147),22.445870,114.132429,
51AFF58670A6BE9B,TAI OM (TP148),大庵 (TP148),大庵 (TP148),22.444288,114.130576,
C97D9654FC4427C9,MA PO MEI (TP149),麻布尾　 (TP149),麻布尾　 (TP149),22.443573,114.129458,
42B5697C975C3953,CHAI KEK (TP150),寨乪 (TP150),寨乪 (TP150),22.442038,114.127912,
B4C010DBFBD55834,NG TUNG CHAI (PAK NGAU SHEK) (TP151),梧桐寨 (白牛石) (TP151),梧桐寨 (白牛石) (TP151),22.440262,114.125216,
61316B564DD5D47B,NGAU LEN WO (TP152),牛欄窩 (TP152),牛栏窝 (TP152),22.438874,114.123119,
4A6A07B435D221D6,KADOORIE FARM (TP153),嘉道理農場 (TP153),嘉道理农场 (TP153),22.433501,114.117320,
A8E0D10D79497444,LING WAN TEMPLE (YL154),凌雲寺 (YL154),凌云寺 (YL154),22.431484,114.109103,
5CB3827F92F37568,SHEUNG TSUEN PLAYGROUND (YL681),上村球場 (YL681),上村球场 (YL681),22.431425,114.102957,
56ECE6365B40EF35,SHEUNG TSUEN SAN TSUEN (YL682),上村新村 (YL682),上村新村 (YL682),22.430518,114.100194,
F24053B64CEEE7D2,SHEK SHEUNG ROAD (YL683),石上路 (YL683),石上路 (YL683),22.430104,114.098979,
475B0D727574F7B8,TSE UK TSUEN (YL684),謝屋村 (YL684),谢屋村 (YL684),22.429893,114.094669,
77C4E5A2A47DD342,LAI UK TSUEN (YL685),黎屋村 (YL685),黎屋村 (YL685),22.429856,114.092047,
042C0E83759B8B21,LIN FA TEI (YL686),蓮花地 (YL686),莲花地 (YL686),22.428848,114.087351,
D65ADB261B3B4BFB,NGAU KENG (YL687),牛徑 (YL687),牛径 (YL687),22.428432,114.085023,
B0562915C29036D8,SHUI TSAN TIN (YL688),水盞田 (YL688),水盏田 (YL688),22.427476,114.082512,
A9F94ED7238542F5,TUNG PIN ROAD PAT HEUNG (YL689),八鄉東邊路 (YL689),八乡东边路 (YL689),22.425509,114.079626,
3F2DD4E3E4A5CCBB,YUEN KONG TSUEN (YL690),元崗村 (YL690),元岗村 (YL690),22.424450,114.077812,
AB4FF374DA182B02,PAT HEUNG ROAD PAT HEUNG (YL691),八鄉八鄉路 (YL691),八乡八乡路 (YL691),22.424565,114.075708,
D5FB5BA7E9E89E5A,FULL SILVER GARDEN (YL692),富銀花園 (YL692),富银花园 (YL692),22.425501,114.074844,
41C32F27390D0EF4,TIN SAM TSUEN (YL693),田心村 (YL693),田心村 (YL693),22.427083,114.073150,
3D29F886079F85E9,SHEK WU TONG (YL694),石湖塘 (YL694),石湖塘 (YL694),22.428924,114.071842,
7CFA6F0EF3D764C7,KAM TSIN WAI (YL695),金錢圍 (YL695),金钱围 (YL695),22.431436,114.071125,
8447E71E45CE5452,SAN MA LO PAT HEUNG (YL696),八鄉新馬路 (YL696),八乡新马路 (YL696),22.433539,114.070541,
083D8BB713878707,NG KA TSUEN (YL697),吳家村 (YL697),吴家村 (YL697),22.435777,114.069528,
611596D3D8BFBA7A,PO TEI ROAD KAM TIN (YL698),錦田波地路 (YL698),锦田波地路 (YL698),22.437432,114.067217,
3F90F60D6947E6A0,TSZ TONG TSUEN (YL699),祠堂村 (YL699),祠堂村 (YL699),22.438192,114.064602,
595CE3974AB6F377,HUNG SHUI KIU (HUNG YUEN ROAD) BUS TERMINUS,洪水橋(洪元路)總站 (YL910),洪水桥(洪元路)总站 (YL910),22.434560,113.998290,
0BFC5F7FC4A2D431,HUNG SHUI KIU STATION (YL350),洪水橋站 (YL350),洪水桥站 (YL350),22.433880,113.997787,
5F616585205DDDF9,TAI TAO TSUEN (YL352),大道村 (YL352),大道村 (YL352),22.436340,114.001273,
147D513A708AA741,FUI SHA WAI (YL353),灰沙圍 (YL353),灰沙围 (YL353),22.438957,114.005297,
B88640E0CA83F12C,TONG FONG TSUEN STATION (YL354),塘坊村站 (YL354),塘坊村站 (YL354),22.439816,114.006851,
F87A56BD0A2640ED,YUEN LONG PLAZA (YL360),元朗廣場 (YL360),元朗广场 (YL360),22.444681,114.023872,
6DE63371E5E799BA,TAI PO OLD MARKET PARK (TP316),大埔舊墟公園 (TP316),大埔旧墟公园 (TP316),22.451324,114.165984,
12E4BAFA2B73435B,KWONG FUK ESTATE (TP576),廣福邨 (TP576),广福邨 (TP576),22.446599,114.173474,
74648B92E0E80E2E,PAK SHEK KOK SUBSTATION (PA201),白石角變電站 (PA201),白石角变电站 (PA201),22.434893,114.201372,
F3243F2A0BC4DEAD,PROVIDENCE BAY (PA202),天賦海灣 (PA202),天赋海湾 (PA202),22.431492,114.201558,
3F24CFF9046300D9,St MARTIN (PA206),雲滙 (PA206),云滙 (PA206),22.429805,114.203323,
B34F59A0270AEDA4,CHONG SAN ROAD (PA212),創新路 (PA212),创新路 (PA212),22.428263,114.205613,
39E7051B17D302DA,FO YIN ROAD (PA214),科研路 (PA214),科研路 (PA214),22.426442,114.208450,
1C6EAAF5F48167F9,SCIENCE PARK (PHASE 1) (PA219),科學園(第一期) (PA219),科学园(第一期) (PA219),22.424272,114.211589,
27222F0DE22582ED,TAI PO CENTRAL BUS TERMINUS (TP900),大埔中心總站 (TP900),大埔中心总站 (TP900),22.452896,114.168960,
03FC9E0BC770B677,TIN YAN ESTATE BUS TERMINUS (TN951),天恩邨總站 (TN951),天恩邨总站 (TN951),22.462265,113.996616,
73FE2D32F218DA9C,TIN YAN ESTATE (TN226),天恩邨 (TN226),天恩邨 (TN226),22.464231,113.997238,
A264255E81F51111,TIN CHAK ESTATE (TN229),天澤邨 (TN229),天泽邨 (TN229),22.468122,113.999172,
4C86E1F44AE9C25B,HONG KONG WETLAND PARK (TN300),香港濕地公園 (TN300),香港湿地公园 (TN300),22.469846,114.002807,
79C0E2525F4B50FF,WETLAND PARK ROAD (TN302),濕地公園路 (TN302),湿地公园路 (TN302),22.465625,114.006797,
324EF7E116289941,MAYWOOD COURT TIN WAH ROAD (TN270),天華路美湖居 (TN270),天华路美湖居 (TN270),22.462053,114.005688,
D2425B7147B58E1D,MAYWOOD COURT (TN535),美湖居 (TN535),美湖居 (TN535),22.461038,114.004351,
A4607B71730E8F46,KENSWOOD COURT (TN602),景湖居 (TN602),景湖居 (TN602),22.457409,114.005641,
021872C0E263AC46,TIN TSZ ESTATE (TN604),天慈邨 (TN604),天慈邨 (TN604),22.453091,114.006201,
45C39BB56C6B333C,TAI HING BUS TERMINUS (TM947),大興總站 (TM947),大兴总站 (TM947),22.402483,113.971914,
C821EBC3DFFC50D8,TAI HING COMMERCIAL COMPLEX (TM565),大興商場 (TM565),大兴商场 (TM565),22.401982,113.969794,
6AE148CA74FC4D53,TAI HING STREET (TM572),大興街 (TM572),大兴街 (TM572),22.400776,113.968315,
0523E42BFCC14E7D,NINA TOWER BUS TERMINUS (TW960),如心廣場巴士總站 (TW960),如心广场巴士总站 (TW960),22.368357,114.112236,
2EA8AA00E0850F35,TSUEN WAN STATION BUS TERMINUS (TW915),荃灣站巴士總站 (TW915),荃湾站巴士总站 (TW915),22.373779,114.116502,
D010FF7CF77383B7,TSING WUN STATION (TM181),青雲站 (TM181),青云站 (TM181),22.393585,113.967462,
1AD9C759A42F9003,CHINA LIGHT BUILDING (TM470),中電 (TM470),中电 (TM470),22.400938,113.968812,
EB64718829DFC071,TOI SHAN PRIMARY SCHOOL (TM472),台山小學 (TM472),台山小学 (TM472),22.401251,113.971800,
54FF927A38FDC562,TAI HING BUS TERMINUS (TM946),大興總站 (TM946),大兴总站 (TM946),22.402540,113.971909,
B3CCA98CC6CE7C8C,MING KUM STATION (TM585),鳴琴站 (TM585),鸣琴站 (TM585),22.397121,113.967538,
FF90E7CEA20AC015,OLYMPIC STATION BUS TERMINUS (MK925),奧運站巴士總站 (MK925),奥运站巴士总站 (MK925),22.318879,114.160753,
E6915B4BA88D2DB5,FOO KWAI STREET (MK201),富貴街 (MK201),富贵街 (MK201),22.318725,114.161875,
BA765A2BCCE21F5C,TONG MI ROAD MONG KOK (MK304),旺角塘尾道 (MK304),旺角塘尾道 (MK304),22.324457,114.165649,
B7C0A83790F94D99,HING WAH STREET CHEUNG SHA WAN (SS231),長沙灣興華街 (SS231),长沙湾兴华街 (SS231),22.338323,114.152087,
92DFA68888DB615D,PO TIN BBI - PO TIN BUS TERMINUS (P4) (TM924),寶田轉車站 - 寶田總站 (P4),宝田转车站 - 宝田总站 (P4),22.410252,113.967168,
B491EC8833D9928B,WO TIN ESTATE (TM500),和田邨 (TM500),和田邨 (TM500),22.412897,113.968649,
90CFA838B3C95AE0,NOVO LAND (TM520),NOVO LAND (TM520),NOVO LAND (TM520),22.412115,113.970279,
C2B20556AB5A2C1C,TSZ TIN TSUEN (TM521),紫田村 (TM521),紫田村 (TM521),22.414047,113.973446,
580D52F4D93CAD9B,YAN TIN ESTATE (TM488),欣田邨 (TM488),欣田邨 (TM488),22.413767,113.976890,
376B94FDBA371A25,KWAI FONG (KWAI TSUI ESTATE) BUS TERMINUS (KW914),葵芳(葵翠邨)總站 (KW914),葵芳(葵翠邨)总站 (KW914),22.356476,114.128697,
E16D49ECA536ECC6,SIU HONG ROAD (TM528),兆康路 (TM528),兆康路 (TM528),22.414894,113.977411,
EDAD79A7F0FE08D8,CHING TIN ESTATE (TM495),菁田邨 (TM495),菁田邨 (TM495),22.413165,113.972357,
C054428621712B5C,NOVO LAND (TM497),NOVO LAND (TM497),NOVO LAND (TM497),22.411987,113.970355,
787BD27C926C60F7,WO TIN ESTATE (TM502),和田邨 (TM502),和田邨 (TM502),22.412519,113.968638,
7B966B22D0464566,SIU HONG COURT BUS TERMINUS (TM901),兆康苑總站 (TM901),兆康苑总站 (TM901),22.414314,113.978836,
3199543D3AE70527,NG LAU ROAD (TM490),五柳路 (TM490),五柳路 (TM490),22.415601,113.979372,
716A72D0EAAC8738,KWAI FONG STATION BUS TERMINUS (KW906),葵芳站巴士總站 (KW906),葵芳站巴士总站 (KW906),22.356792,114.128028,
E01BD8E1BEC29EA6,NG LAU ROAD (TM526),五柳路 (TM526),五柳路 (TM526),22.415511,113.979679,
77FB32597CCD30F5,SIU HONG COURT BUS TERMINUS (TM900),兆康苑總站 (TM900),兆康苑总站 (TM900),22.414332,113.978747,
2B354AE312900DF1,FU TAI ESTATE (TM289),富泰邨 (TM289),富泰邨 (TM289),22.412603,113.982339,
E19A8D46E934E346,"MONG KOK EAST STATION, MOKO (MK901)",旺角東站 MOKO (MK901),旺角东站 MOKO (MK901),22.322613,114.172230,
E945DC2D1D5D809B,FIFE STREET MONG KOK (MK175),旺角快富街 (MK175),旺角快富街 (MK175),22.319832,114.169103,
704AF52FDCA7AE1B,"PRINCE EDWARD STATION, FLOWER MARKET (MK188)","太子站,旺角花墟 (MK188)","太子站,旺角花墟 (MK188)",22.325767,114.167890,
7DD772B7D55C54B2,MEI FOO BBI (SS321),美孚轉車站 (SS321),美孚转车站 (SS321),22.336459,114.141340,
67D38E584B919815,PARK YOHO (YL986),峻巒 (YL986),峻峦 (YL986),22.451367,114.051680,
DB11DC6D1BA11F9A,HUNG MO KIU (YL565),紅毛橋 (YL565),红毛桥 (YL565),22.447221,114.049498,
7917E395940F86AF,YOHO MALL I (YL407),形點 I (YL407),形点 I (YL407),22.445282,114.036500,
65F77C74AB618A8D,HUNG MO KIU (YL422),紅毛橋 (YL422),红毛桥 (YL422),22.446847,114.049298,
FB45F1DF1EDB66FB,LONG PING ESTATE BUS TERMINUS (YL920),朗屏邨總站 (YL920),朗屏邨总站 (YL920),22.450544,114.022894,
0D98A0E934584FD0,THE FAMILY PLANNING ASSOCIATION OF HK (YL220),香港家庭計劃指導會 (YL220),香港家庭计划指导会 (YL220),22.445861,114.022618,
A2C36DF7152EE93F,PING SHAN (YL264),屏山 (YL264),屏山 (YL264),22.441742,114.010416,
60A4F4A41CD61FAC,SAN HEI TSUEN (YL265),新起村 (YL265),新起村 (YL265),22.440132,114.007698,
8F6C8CEB9F17D97D,FUI SHA WAI (YL266),灰沙圍 (YL266),灰沙围 (YL266),22.438792,114.005593,
B09E18636F184247,TAI TAO TSUEN (YL267),大道村 (YL267),大道村 (YL267),22.436581,114.002063,
2FA997A1BE419A52,HUNG FUK ESTATE HUNG TIN ROAD (YL582),洪天路洪福邨 (YL582),洪天路洪福邨 (YL582),22.437614,113.998962,
5FCE752FBBAB3B14,UPTOWN (YL269),尚城 (YL269),尚城 (YL269),22.435412,114.000373,
8FA8E142E834CB7C,HUNG SHUI KIU STATION (YL270),洪水橋站 (YL270),洪水桥站 (YL270),22.433635,113.997883,
ACB5FEA2BF9FC5AD,TUEN MUN ROAD BBI (A4) (TM755),屯門公路轉車站 (A4) (TM755),屯门公路转车站 (A4) (TM755),22.362444,114.015978,
A39682B5A68D668F,TSING YI STATION (TY928),青衣站 (TY928),青衣站 (TY928),22.360296,114.107429,
AFC36FC71B4E124E,TSING YI BBI - ON MEI HOUSE CHEUNG ON ESTATE (B1),青衣轉車站 -長安邨安湄樓 (B1),青衣转车站 -长安邨安湄楼 (B1),22.361152,114.105286,
87668BC629020844,CHUNG ON STREET TSUEN WAN (TW136),荃灣眾安街 (TW136),荃湾众安街 (TW136),22.371286,114.119159,
AC1A0FA3D0743FCC,HUNG FUK ESTATE HUNG TIN ROAD (YL580),洪天路洪福邨 (YL580),洪天路洪福邨 (YL580),22.437614,113.998962,
6A435795576D92E8,VILLA BY THE PARK (YL356),朗庭園 (YL356),朗庭园 (YL356),22.444345,114.018502,
6E85D42922E5A10C,YUEN LONG PLAZA (YL359),元朗廣場 (YL359),元朗广场 (YL359),22.444678,114.023992,
6723518D536070AB,YUET PING HOUSE LONG PING ESTATE (YL142),朗屏邨悅屏樓 (YL142),朗屏邨悦屏楼 (YL142),22.447786,114.022971,
0CF8C59B80E70369,CHU PING HOUSE LONG PING ESTATE (YL150),朗屏邨珠屏樓 (YL150),朗屏邨珠屏楼 (YL150),22.451349,114.025322,
76DD0B50D30CF140,LONG PING ESTATE BUS TERMINUS (YL923),朗屏邨總站 (YL923),朗屏邨总站 (YL923),22.450969,114.023033,
51B4CB169B73CAF5,YUEN LONG PARK BUS TERMINUS (YL954),元朗公園總站 (YL954),元朗公园总站 (YL954),22.442051,114.020163,
B896D9459B2C84FA,PARK ROYALE (YL280),御豪山莊 (YL280),御豪山庄 (YL280),22.442417,114.017772,
E53367ABE6927F27,VILLA ART DECO (YL285),藝典居 (YL285),艺典居 (YL285),22.440092,114.018928,
3DE45DC85392F3E9,EMERALD GREEN (YL290),翹翠峰 (YL290),翘翠峰 (YL290),22.438894,114.019918,
6225FE329900326D,MA TIN TSUEN (YL291),馬田村 (YL291),马田村 (YL291),22.438144,114.023016,
C187E3771B7032EC,MA TIN POK (YL292),馬田壆 (YL292),马田壆 (YL292),22.437594,114.028462,
41C9CAACDC573B48,SERENO VERDE (YL293),蝶翠峰 (YL293),蝶翠峰 (YL293),22.438365,114.030900,
3B7B4F96BF52237D,RESIDENCE 88 (YL295),譽88 (YL295),誉88 (YL295),22.439635,114.032120,
16C3FC511F2BBC5A,FUNG TING COURT (YL300),鳳庭苑 (YL300),凤庭苑 (YL300),22.442539,114.032211,
5CE91F113D08B843,YOHO MALL II (YL394),形點 II (YL394),形点 II (YL394),22.446660,114.035043,
445A166A348A82DB,YOHO MALL I (YL403),形點 I (YL403),形点 I (YL403),22.445065,114.036445,
3ECEF3B735084236,TAI LAM TUNNEL BBI (A5) (YL791),大欖隧道轉車站 (A5) (YL791),大榄隧道转车站 (A5) (YL791),22.420685,114.064379,
D127A33746CCDB16,TAI LAM TUNNEL BBI (A1) (YL795),大欖隧道轉車站 (A1) (YL795),大榄隧道转车站 (A1) (YL795),22.419920,114.064362,
8AF7B7AE967EA97D,CHING WAH COURT (TY122),青華苑 (TY122),青华苑 (TY122),22.348275,114.096791,
A5E559178C9F5182,CHING WAH COURT (TY393),青華苑 (TY393),青华苑 (TY393),22.347714,114.097006,
E55FA660A59AB64A,TAI LAM TUNNEL BBI (B5) (YL232),大欖隧道轉車站 (B5) (YL232),大榄隧道转车站 (B5) (YL232),22.420344,114.063524,
E481F7170B1F6FC3,TAI LAM TUNNEL BBI (B1) (YL236),大欖隧道轉車站 (B1) (YL236),大榄隧道转车站 (B1) (YL236),22.421210,114.063786,
21DA1E33BF580B96,YOHO MIX (YL244),元點 (YL244),元点 (YL244),22.444520,114.033402,
2F8EA7F20F9EC0B2,HOP YICK ROAD (YL500),合益路 (YL500),合益路 (YL500),22.442067,114.032262,
C8FF8B4A87A98184,RESIDENCE 88 (YL505),譽88 (YL505),誉88 (YL505),22.439208,114.032269,
D412D24055680560,SERENO VERDE (YL510),蝶翠峰 (YL510),蝶翠峰 (YL510),22.438200,114.030793,
5169CFB5102E1129,MA TIN POK (YL511),馬田壆 (YL511),马田壆 (YL511),22.437599,114.028938,
C5890150706FE1A0,MA TIN TSUEN (YL512),馬田村 (YL512),马田村 (YL512),22.437879,114.023474,
283BB233842FCCEB,EMERALD GREEN (YL513),翹翠峰 (YL513),翘翠峰 (YL513),22.438681,114.019983,
50B398D31C6B2D28,YUEN LONG PARK BUS TERMINUS (YL952),元朗公園總站 (YL952),元朗公园总站 (YL952),22.442051,114.020163,
D0B77FEEE42DB65A,YUEN LONG PARK BUS TERMINUS (YL951),元朗公園總站 (YL951),元朗公园总站 (YL951),22.442051,114.020163,
BAE59C318B0E0C63,TSUEN WAN STATION BUS TERMINUS (TW914),荃灣站巴士總站 (TW914),荃湾站巴士总站 (TW914),22.373806,114.116447,
A68A34F71D94FF13,TSUEN KING CIRCUIT FLYOVER (TW153),荃景圍天橋 (TW153),荃景围天桥 (TW153),22.375480,114.108839,
52241C2AEB38627B,TAI LAM TUNNEL BBI (B2) (YL235),大欖隧道轉車站 (B2) (YL235),大榄隧道转车站 (B2) (YL235),22.421143,114.063778,
E62FE9EC6A0D8E35,YUEN LONG (WEST) BUS TERMINUS (YL947),元朗（西）總站 (YL947),元朗（西）总站 (YL947),22.445524,114.024917,
2FB355A2C89B7922,TUNG LOK STREET YUEN LONG (YL368),元朗同樂街 (YL368),元朗同乐街 (YL368),22.444569,114.027507,
FEE97828AB584E76,KUK TING STREET YUEN LONG (YL377),元朗谷亭街 (YL377),元朗谷亭街 (YL377),22.444575,114.031020,
AB0F79ED382081D0,YOHO MALL I (YL404),形點 I (YL404),形点 I (YL404),22.445065,114.036445,
7E2E1F1269E520DE,TAI LAM TUNNEL BBI (A4) (YL792),大欖隧道轉車站 (A4) (YL792),大榄隧道转车站 (A4) (YL792),22.420094,114.064395,
6D66CBA494DECB08,HUNG SHUI KIU (HUNG FUK ESTATE) BUS TERMINUS,洪水橋(洪福邨)總站 (YL900),洪水桥(洪福邨)总站 (YL900),22.436706,113.998677,
48FBCEF0B05599F8,HI LEE PATH YUEN LONG (YL367),元朗喜利徑 (YL367),元朗喜利径 (YL367),22.444661,114.025612,
1DEFCF90AB170FD7,TUNG LOK STREET YUEN LONG (YL371),元朗同樂街 (YL371),元朗同乐街 (YL371),22.444616,114.028346,
723EF8D7809D3ADB,YOHO MALL II (YL392),形點 II (YL392),形点 II (YL392),22.446646,114.035151,
447C1D79A10C83E2,TAI LAM TUNNEL BBI (A2) (YL794),大欖隧道轉車站 (A2) (YL794),大榄隧道转车站 (A2) (YL794),22.419898,114.064392,
EC19750840FFEDDC,MONG KOK (PARK AVENUE) BUS TERMINUS (MK912),旺角(柏景灣)總站 (MK912),旺角(柏景湾)总站 (MK912),22.315830,114.163112,
1EB0804A03908237,YUEN LONG (WEST) BUS TERMINUS (YL943),元朗（西）總站 (YL943),元朗（西）总站 (YL943),22.445520,114.024812,
FF39B95C2931B8A1,LONG PING STATION (YL170),朗屏站 (YL170),朗屏站 (YL170),22.449360,114.027240,
E5CD4F98F31F239C,WANG FU COURT (YL176),宏富苑 (YL176),宏富苑 (YL176),22.450569,114.028486,
BA60686E2E81F573,TAK YIP STREET (YL207),德業街 (YL207),德业街 (YL207),22.451602,114.030521,
93933C15FFC9F4CC,ONE REGENT PLACE (YL211),尚豪庭 (YL211),尚豪庭 (YL211),22.449239,114.030961,
BE1A19A3705F5B70,WONG CHUK STREET SHAM SHUI PO (SS202),深水埗黃竹街 (SS202),深水埗黄竹街 (SS202),22.328683,114.164710,
95731C2B3563CF5E,YEN CHOW STREET SHAM SHUI PO (SS213),深水埗欽州街 (SS213),深水埗钦州街 (SS213),22.331227,114.161465,
DD9DF46F3BA040EE,CHEUNG SHA WAN PLAYGROUND (SS225),長沙灣遊樂場 (SS225),长沙湾游乐场 (SS225),22.335507,114.155923,
06566A7FE3C6466A,CHEUNG LAI STREET CHEUNG SHA WAN (SS245),長沙灣長荔街 (SS245),长沙湾长荔街 (SS245),22.336962,114.147567,
14157BA5C06B0B6B,YOHO MIX (YL243),元點 (YL243),元点 (YL243),22.444403,114.034469,
F63C4B8B958E9830,YAU SAN STREET YUEN LONG (YL247),元朗又新街 (YL247),元朗又新街 (YL247),22.444298,114.030970,
74C51A8A3D783F40,TAI TONG ROAD YUEN LONG (YL253),元朗大棠路 (YL253),元朗大棠路 (YL253),22.444356,114.027829,
0E2B8E1D544C6889,YUEN LONG POLICE STATION (YL256),元朗警署 (YL256),元朗警署 (YL256),22.444429,114.023959,
B113E1371D5AC497,UPTOWN (YL268),尚城 (YL268),尚城 (YL268),22.435412,114.000373,
D86A74227012EAD3,BAUHINIA GARDEN (YL272),紫翠花園 (YL272),紫翠花园 (YL272),22.431174,113.994451,
1A52AD7D8F64311F,TIN SHUI WAI TOWN CENTRE (TN943),天水圍市中心 (TN943),天水围市中心 (TN943),22.458101,114.001781,
B10F5697E4DA810B,CHUNG KI HOUSE TIN CHUNG COURT (TN271),天頌苑頌棋閣 (TN271),天颂苑颂棋阁 (TN271),22.461778,114.000401,
1C0A89BD67A4CFF0,FUNG CHI TSUEN (YL140),鳳池村 (YL140),凤池村 (YL140),22.446363,114.019325,
21BC36A2065CB667,ONE REGENT PLACE (YL161),尚豪庭 (YL161),尚豪庭 (YL161),22.449614,114.031081,
9023D76FFC026362,YUEN LONG (TAK YIP STREET) (YL980),元朗(德業街) (YL980),元朗(德业街) (YL980),22.451245,114.030972,
0D005977F208D030,TAK YIP STREET (YL165),德業街 (YL165),德业街 (YL165),22.451548,114.029261,
78AD2432201EF5EE,TAI TONG ROAD YUEN LONG (YL251),元朗大棠路 (YL251),元朗大棠路 (YL251),22.444342,114.028334,
D8F0A3AD8E765CE0,HONG SHUI HOUSE SHUI PIN WAI ESTATE (YL135),水邊圍邨康水樓 (YL135),水边围邨康水楼 (YL135),22.446116,114.021258,
919524B8F36AF7F1,WAI CHOW SCHOOL (YL146),惠州學校 (YL146),惠州学校 (YL146),22.449433,114.025513,
F05E718C02104BAC,LONG PING ESTATE BUS TERMINUS (YL924),朗屏邨總站 (YL924),朗屏邨总站 (YL924),22.450544,114.022894,
C480A2E59BC05FB0,FUNG CHI TSUEN LONG PING ROAD (YL186),朗屏路鳳池村 (YL186),朗屏路凤池村 (YL186),22.448286,114.018637,
